season,team_id,team_name,player_name,player_id,pos_rank,eligible_slots,lineup_slot,acquisition_type,pro_team,on_team_id,position,total_points,avg_points,percent_owned,percent_started,actual_rushingAttempts,actual_rushingYards,actual_rushingYardsPerAttempt,actual_receivingReceptions,actual_receivingYards,actual_receivingTouchdowns,actual_receivingTargets,actual_receivingYardsAfterCatch,actual_receivingYardsPerReception,actual_fumbles,actual_turnovers,actual_defensiveTotalTackles,actual_teamWin,actual_teamLoss,actual_pointsScored,actual_gamesPlayed,actual_rushingTouchdowns,actual_passingAttempts,actual_passingCompletions,actual_passingIncompletions,actual_passingYards,actual_passingTouchdowns,actual_passingInterceptions,actual_passingCompletionPercentage,actual_madeFieldGoals,actual_attemptedFieldGoals,actual_missedFieldGoals,actual_madeExtraPoints,actual_attemptedExtraPoints,actual_missedExtraPoints,actual_defensiveTouchdowns,actual_defensiveInterceptions,actual_defensiveSacks,actual_defensiveForcedFumbles,actual_defensivePointsAllowed,actual_defensiveYardsAllowed,projected_rushingAttempts,projected_rushingYards,projected_rushingTouchdowns,projected_rushingYardsPerAttempt,projected_receivingYards,projected_receivingTouchdowns,projected_receivingReceptions,projected_receivingTargets,projected_receivingYardsPerReception,projected_fumbles,projected_turnovers,projected_gamesPlayed,projected_passingAttempts,projected_passingCompletions,projected_passingIncompletions,projected_passingYards,projected_passingTouchdowns,projected_passingInterceptions,projected_passingCompletionPercentage,projected_madeFieldGoals,projected_attemptedFieldGoals,projected_missedFieldGoals,projected_madeExtraPoints,projected_attemptedExtraPoints,projected_missedExtraPoints,projected_defensiveTouchdowns,projected_defensiveInterceptions,projected_defensiveSacks,projected_defensiveForcedFumbles,projected_defensiveTotalTackles,projected_defensivePointsAllowed,projected_defensiveYardsAllowed,round_num,round_pick,drafted_team_id
2023,4,Aaron Jonestown M@ssacre,Alvin Kamara,3054850,14,"RB, RB/WR",RB,TRADE,NO,4,RB,195.5,15.04,99.25,83.05,180,694.0000008,3.85555556,75,465.9999998,1,86,501,6.21333333,,,1,6,7,42,13,5,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,4,12,12
2023,4,Aaron Jonestown M@ssacre,Jerick McKinnon,16782,55,"RB, RB/WR",BE,ADD,KC,4,RB,71.86,5.99,30.31,3.01,21,60.000000060000005,2.85714286,25,192,4,32,219,7.68,,,,8,4,36,12,1,1,1,,0.33333333,1,,1,,,,,,,,,,,,,69.52577587,290.7295735394167,2.679942191,4.181608474,350.38764806928424,2.972341715,39.23392736,50.78437084,8.930730917,0.809090121,0.401368537,14.17647059,,,,,,,,,,,,,,,,,,,,,10,8,6
2023,4,Aaron Jonestown M@ssacre,Josh Allen,3918298,1,QB,QB,TRADE,BUF,4,QB,392.64,23.1,99.92,91.13,111,523.9999999,4.72072072,,0,,,,,7,22,,11,6,264,17,15,579,385,194,253.2941177,29,18,0.66493955,,,,,,,,,,,,,,0,,,0,,,,,,,15,,,,,,,,,,,,,,,,,,,,,3,11,9
2023,4,Aaron Jonestown M@ssacre,Keaton Mitchell,4596334,57,"RB, RB/WR",BE,ADD,BAL,4,RB,65.4,8.18,17.23,1.27,47,395.9999998,8.42553191,9,92.99999997,,11,122,10.33333333,,,2,7,1,12,8,2,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,0,0,-1
2023,4,Aaron Jonestown M@ssacre,Steelers D/ST,-16023,11,D/ST,BE,ADD,PIT,4,D/ST,127,7.47,70.34,50.9,,0,,,0,,,,,,,1086,10,7,,17,,,,,,,,,,,,,,,2,16,47,19,324,5816,,0,,,0,,,,,,,17,,,,,,,,,,,,,,,,,,,,,11,4,4
2023,4,Aaron Jonestown M@ssacre,Isaiah Likely,4361050,23,"TE, RB/WR/TE",TE,ADD,BAL,4,TE,86.1,5.06,59.04,34.95,,0,,30,411,5,40,216,13.7,,,2,13,4,30,17,,,,,,,,,,,,,,,,,,,,,,0,,,238.09169511008523,2.228779171,22.65617827,34.73913034,10.50890809,0.261870783,0.146647639,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2023,4,Aaron Jonestown M@ssacre,Chigoziem Okonkwo,4360635,22,"TE, RB/WR/TE",BE,ADD,TEN,4,TE,86.4,5.08,33.95,14.68,2,6,3,54,528.0000001,1,77,260,9.77777778,,,1,6,11,6,17,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,13,1,12
2023,4,Aaron Jonestown M@ssacre,Clyde Edwards-Helaire,4242214,59,"RB, RB/WR",BE,ADD,KC,4,RB,61.6,4.11,27.75,4.18,70,223.0000003,3.18571429,17,188,1,22,228,11.05882353,,,,9,6,12,15,1,,,,,,,,,,,,,,,,,,,,65.87849749,291.9476813796727,2.427417837,4.431608074,149.40057869480495,1.332658736,18.06338214,24.68949455,8.270908379,0.471253793,0.226917615,14.17647059,,,,,,,,,,,,,,,,,,,,,0,0,-1
2023,4,Aaron Jonestown M@ssacre,Gerald Everett,3918639,24,"TE, RB/WR/TE",BE,ADD,CHI,4,TE,85.6,5.71,37.06,17.94,3,9.99999999,3.33333333,51,411,3,70,275,8.05882353,3,,,4,11,18,15,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,15,5,6
2023,4,Aaron Jonestown M@ssacre,Jason Sanders,3124679,11,K,K,ADD,MIA,4,K,142,8.35,46.42,38.45,,0,,,0,,,,,,,1,11,6,130,17,,,,,,,,,24,28,4,58,59,1,,,,,,,,0,,,0,,,,,,,17,,,,,,,,28.0145063,32.98358549,4.969079192,38.55930632,41.18691158,2.627605252,,,,,,,,0,0,-1
2023,5,Nate King Kupps Balls,CeeDee Lamb,4241389,1,"WR, RB/WR",WR,DRAFT,DAL,5,WR,335.7,19.75,99.94,98.23,14,113,8.07142857,135,1749.000001,12,181,680,12.95555556,3,2,1,12,5,86,17,2,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,2,3,5
2023,5,Nate King Kupps Balls,Kenneth Walker III,4567048,19,"RB, RB/WR",RB,DRAFT,SEA,5,RB,184.9,12.33,96.54,68.44,219,904.9999997,4.13242009,29,258.9999999,1,37,317,8.93103448,1,,1,9,6,54,15,8,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,5,10,5
2023,5,Nate King Kupps Balls,Jerry Jeudy,4241463,50,"WR, RB/WR",BE,DRAFT,CLE,5,WR,114.8,7.17,67.09,15.91,,0,,54,758.0000002,2,87,323,14.03703704,,,1,8,8,12,16,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,7,10,5
2023,5,Nate King Kupps Balls,Kyren Williams,4430737,6,"RB, RB/WR",RB,DRAFT,LAR,5,RB,239,19.92,93.95,53.63,228,1144,5.01754386,32,206,3,48,277,6.4375,3,2,1,8,4,92,12,12,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,14,3,5
2023,5,Nate King Kupps Balls,Nico Collins,4258173,9,"WR, RB/WR",RB/WR/TE,TRADE,HOU,5,WR,220.4,14.69,93.76,62.87,1,7,7,80,1297,8,109,549,16.2125,1,,1,8,7,50,15,,,,,,,,,,,,,,,,,,1,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,13,2,10
2023,5,Nate King Kupps Balls,Dalton Schultz,3117256,11,"TE, RB/WR/TE",TE,ADD,HOU,5,TE,121,8.07,83.55,39.81,,0,,59,634.9999997,5,88,259,10.76271186,1,1,,9,6,30,15,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,9,12,8
2023,5,Nate King Kupps Balls,Dak Prescott,2577417,3,QB,QB,ADD,DAL,5,QB,342.84,20.17,98.86,81.6,55,242.00000000000003,4.4,,0,,,,,4,11,1,12,5,228,17,2,590,410,180,265.6470588,36,9,0.69491525,,,,,,,,,,,,,,0,,,0,,,,,,,15,,,,,,,,,,,,,,,,,,,,,12,4,11
2023,5,Nate King Kupps Balls,Ja'Marr Chase,4362628,13,"WR, RB/WR",WR,TRADE,CIN,5,WR,212.72,13.3,99.56,70.86,3,-6,-2,100,1216,7,145,541,12.16,1,,2,9,7,42,16,,1,1,,-0.4375,,,1,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,1,2,10
2023,5,Nate King Kupps Balls,Jaylen Waddle,4372016,34,"WR, RB/WR",BE,TRADE,MIA,5,WR,162.6,11.61,96.98,52.2,3,12,4,72,1014,4,104,421,14.08333333,,,3,10,4,24,14,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,2,11,10
2023,5,Nate King Kupps Balls,Zach Charbonnet,4426385,47,"RB, RB/WR",BE,TRADE,SEA,5,RB,89.6,5.6,47.55,4.91,108,462.0000002,4.27777778,33,208.9999999,,40,248,6.33333333,,,1,8,8,6,16,1,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,9,11,9
2023,5,Nate King Kupps Balls,Dolphins D/ST,-16015,7,D/ST,BE,ADD,MIA,5,D/ST,139,8.18,71.42,46.25,,0,,,0,,,,,,,1088,11,6,,17,,,,,,,,,,,,,,,4,15,56,13,367,5411,,0,,,0,,,,,,,17,,,,,,,,,,,,,,,,,,,,,13,8,3
2023,5,Nate King Kupps Balls,Royce Freeman,3122672,64,"RB, RB/WR",BE,ADD,LAR,5,RB,45.7,3.26,10.49,1.02,77,318.9999998,4.14285714,1,13,,2,14,13,,,5,8,6,12,14,2,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1
2023,5,Nate King Kupps Balls,Brandon McManus,16339,13,K,K,ADD,WSH,5,K,139,8.18,33.35,25.27,,0,,,0,,,,,,,1,9,8,125,17,,,,,,,,,30,37,7,35,35,,,,,,,,,0,,,0,,,,,,,17,,,,,,,,28.66567159,32.99307936,4.327407766,39.53852286,41.37148984,1.832966973,,,,,,,,0,0,-1
2023,5,Nate King Kupps Balls,Brevin Jordan,4362504,43,"TE, RB/WR/TE",BE,ADD,HOU,5,TE,42.4,3.03,3.53,0.82,,0,,17,219,2,21,124,12.88235294,,,1,8,6,12,14,,,,,,,,,,,,,,,,,,,,,,0,,,73.23222275063328,0.434183998,6.611206919,10.61608924,11.07698241,0.076415444,0.042792649,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2023,5,Nate King Kupps Balls,Antonio Gibson,4360294,41,"RB, RB/WR",BE,ADD,NE,5,RB,103.4,6.46,48,7.48,65,265.00000020000004,4.07692308,48,389.0000002,2,59,377,8.10416667,3,2,2,4,12,18,16,1,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,9,3,7
2023,5,Nate King Kupps Balls,Colts D/ST,-16011,12,D/ST,D/ST,ADD,IND,5,D/ST,123,7.24,37.27,24.22,,0,,,0,,,,,,,1204,9,8,,17,,,,,,,,,,,,,,,4,15,51,17,405,5947,,0,,,0,,,,,,,17,,,,,,,,,,,,,,,,,,,,,0,0,-1
2023,6,Pineapple Express,Tyreek Hill,3116406,2,"WR, RB/WR",WR,DRAFT,MIA,6,WR,316.9,19.81,99.95,95.4,6,15,2.5,119,1799,13,171,652,15.11764706,1,1,5,10,6,78,16,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,1,5,6
2023,6,Pineapple Express,Garrett Wilson,4569618,32,"WR, RB/WR",BE,DRAFT,NYJ,6,WR,165.7,9.75,97.17,76.05,4,0,0,95,1042,3,168,327,10.96842105,2,2,4,7,10,18,17,,1,,1,,,,,,,,,,,,,,,,,4.265648383,24.394269015974853,0.149229191,5.718771644,1138.2014764311225,8.625828604,82.2251328,135.2958969,13.84250092,1.729815624,0.960165452,15.11764706,,,,,,,,,,,,,,,,,,,,,2,8,6
2023,6,Pineapple Express,Rhamondre Stevenson,4569173,36,"RB, RB/WR",BE,DRAFT,NE,6,RB,126.7,10.56,77.26,19.88,156,619.0000003,3.96794872,38,237.99999981999997,,51,261,6.26315789,1,1,,2,10,24,12,4,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,3,5,6
2023,6,Pineapple Express,Alexander Mattison,4048244,38,"RB, RB/WR",RB,DRAFT,LV,6,RB,118.2,7.39,70.14,14.21,180,700.0000002,3.88888889,30,192,3,44,181,6.4,3,2,1,7,9,18,16,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,4,8,6
2023,6,Pineapple Express,Trevor Lawrence,4360310,12,QB,QB,DRAFT,JAX,6,QB,262.54,16.41,83.98,28.61,70,338.99999979999996,4.84285714,,0,,,,,12,21,1,8,8,150,16,4,564,370,194,251,21,14,0.65602837,,,,,,,,,,,,,,0,,,0,,,,,,,15,,,,,,,,,,,,,,,,,,,,,5,5,6
2023,6,Pineapple Express,David Montgomery,4035538,13,"RB, RB/WR",RB,DRAFT,DET,6,RB,199.2,14.23,94.61,64.4,219,1015.000001,4.6347032,16,117,,24,149,7.3125,2,1,1,10,4,80,14,13,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,6,8,6
2023,6,Pineapple Express,Dallas Goedert,3121023,15,"TE, RB/WR/TE",TE,DRAFT,PHI,6,TE,106.8,7.63,88.17,53.22,1,1,1,59,592.0000003,3,83,319,10.03389831,,,,9,5,18,14,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,7,5,6
2023,6,Pineapple Express,Michael Pittman Jr.,4035687,15,"WR, RB/WR",RB/WR/TE,DRAFT,IND,6,WR,195.7,12.23,96.54,67.51,,0,,109,1152.0000000599998,4,156,513,10.56880734,2,1,1,9,7,28,16,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,8,8,6
2023,6,Pineapple Express,Jahan Dotson,4361409,56,"WR, RB/WR",BE,DRAFT,WSH,6,WR,100.3,5.9,49.71,4.26,,0,,49,517.9999999300001,4,83,115,10.57142857,,,,4,13,24,17,,,,,,,,,,,,,,,,,,,,,,0,,,859.6040732083278,4.245554221,62.52690969,106.575312,13.74774601,1.250538194,0.700301389,15.11764706,,,,,,,,,,,,,,,,,,,,,9,5,6
2023,6,Pineapple Express,Tyler Allgeier,4373626,34,"RB, RB/WR",BE,DRAFT,ATL,6,RB,128.6,7.56,36.06,5.7,186,682.9999999,3.67204301,18,192.99999996000005,1,23,217,10.72222222,,,1,7,10,32,17,4,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,12,8,6
2023,6,Pineapple Express,Bills D/ST,-16002,5,D/ST,D/ST,DRAFT,BUF,6,D/ST,158,9.29,85.15,55.03,,0,,,0,,,,,,,1055,11,6,,17,,,,,,,,,,,,,,,2,18,54,14,311,5222,,0,,,0,,,,,,,17,,,,,,,,,,,,,,,,,,,,,13,5,6
2023,6,Pineapple Express,Jake Elliott,3050478,4,K,K,DRAFT,PHI,6,K,154,9.06,94.75,87.07,,0,,,0,,,,,,,,11,6,135,17,,,,,,,,,30,32,2,45,46,1,,,,,,,,0,,,0,,,,,,,17,,,,,,,,27.62612763,31.91966849,4.293540863,47.87061073,50.26602944,2.395418711,,,,,,,,14,8,6
2023,6,Pineapple Express,Rashee Rice,4428331,27,"WR, RB/WR",WR,DRAFT,KC,6,WR,173,10.81,83.43,43.89,1,-3,-3,79,937.9999999,7,102,654,11.87341772,2,1,3,10,6,42,16,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,16,8,6
2023,6,Pineapple Express,Sam Howell,4426875,13,QB,BE,ADD,SEA,6,QB,257.04,15.12,48.97,9.42,48,263.0000002,5.47916667,1,4,,1,3,4,5,23,,4,13,158,17,5,612,388,224,232.1176471,21,21,0.63398693,,,,,,,,,,,,,,0,,,0,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0,0,-1
2023,6,Pineapple Express,Vikings D/ST,-16016,16,D/ST,BE,ADD,MIN,6,D/ST,111,6.53,29.61,14.08,,0,,,0,,,,,,,1202,7,10,,17,,,,,,,,,,,,,,,2,11,43,22,354,5664,,0,,,0,,,,,,,17,,,,,,,,,,,,,,,,,,,,,0,0,-1
2023,6,Pineapple Express,Chase Brown,4362238,63,"RB, RB/WR",BE,ADD,CIN,6,RB,46.5,3.88,8.21,1.1,44,179.0000001,4.06818182,14,156,1,15,194,11.14285714,1,,5,7,5,6,12,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,0,0,-1
2023,7,jk bain has a  small Diggs,Travis Etienne Jr.,4239996,3,"RB, RB/WR",RB,DRAFT,JAX,7,RB,253.4,14.91,99.79,92.9,267,1008,3.7752809,58,475.9999999,1,73,517,8.20689655,,,2,9,8,76,17,11,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,2,10,7
2023,7,jk bain has a  small Diggs,Dameon Pierce,4360238,52,"RB, RB/WR",BE,DRAFT,HOU,7,RB,76.2,5.44,59.98,18.29,145,416.0000004,2.86896552,13,101,,17,95,7.76923077,,,,7,7,18,14,2,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,3,3,7
2023,7,jk bain has a  small Diggs,Deebo Samuel,3126486,12,"WR, RB/WR",WR,DRAFT,SF,7,WR,213.7,14.25,97.86,71.28,37,225,6.08108108,60,892.0000002,7,89,527,14.86666667,1,,,12,3,72,15,5,1,,1,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,4,10,7
2023,7,jk bain has a  small Diggs,DJ Moore,3915416,6,"WR, RB/WR",WR,DRAFT,CHI,7,WR,238.5,14.03,96.98,75.83,4,21,5.25,96,1364,8,136,539,14.20833333,1,1,3,7,10,54,17,1,,,,,,,,,,,,,,,,,1,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,5,3,7
2023,7,jk bain has a  small Diggs,Jaxon Smith-Njigba,4430878,48,"WR, RB/WR",RB/WR/TE,DRAFT,SEA,7,WR,118.3,6.96,63.8,15.88,,0,,63,628.0000001,4,93,366,9.96825397,,,2,9,8,24,17,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,8,10,7
2023,7,jk bain has a  small Diggs,Saints D/ST,-16018,10,D/ST,BE,DRAFT,NO,7,D/ST,129,7.59,57.76,37.06,,0,,,0,,,,,,,1072,9,8,,17,,,,,,,,,,,,,,,2,18,34,8,315,5562,,0,,,0,,,,,,,17,,,,,,,,,,,,,,,,,,,,,10,10,7
2023,7,jk bain has a  small Diggs,Jordan Love,4036378,5,QB,BE,ADD,GB,7,QB,319.06,18.77,81.66,48.62,50,247.00000000000003,4.94,,0,,,,,9,14,,9,8,216,17,4,579,372,207,244.6470588,32,11,0.64248705,,,,,,,,,,,,,,0,,,0,,,,,,,15,,,,,,,,,,,,,,,,,,,,,16,10,7
2023,7,jk bain has a  small Diggs,Josh Downs,4688813,46,"WR, RB/WR",BE,ADD,IND,7,WR,123.1,7.24,40.28,7,,0,,68,770.9999997,2,98,371,11.33823529,,,2,9,8,12,17,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2023,7,jk bain has a  small Diggs,Jake Ferguson,4242355,8,"TE, RB/WR/TE",TE,ADD,DAL,7,TE,141.6,8.33,89.8,70.5,,0,,71,761.0000000599999,5,102,425,10.71830986,,,,12,5,30,17,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2023,7,jk bain has a  small Diggs,Brandin Cooks,16731,36,"WR, RB/WR",BE,ADD,DAL,7,WR,146.2,9.14,72.12,24.29,5,35,7,54,657.0000002,8,81,125,12.16666667,1,,,11,5,50,16,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,8,9,4
2023,7,jk bain has a  small Diggs,Curtis Samuel,3121427,44,"WR, RB/WR",BE,TRADE,BUF,7,WR,126.2,7.89,43.98,10.38,7,38.99999999,5.57142857,62,612.9999997,4,91,260,9.88709677,,,3,3,13,30,16,1,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,14,1,8
2023,7,jk bain has a  small Diggs,C.J. Stroud,4432577,9,QB,QB,TRADE,HOU,7,QB,275.52,18.37,94.34,51.4,39,166.9999999,4.28205128,1,0,,1,1,,8,9,,9,6,158,15,3,499,319,180,273.8666667,23,5,0.63927856,,,,,,,,,,,,,,0,,,0,,,,,,,15,,,,,,,,,,,,,,,,,,,,,0,0,-1
2023,7,jk bain has a  small Diggs,D'Andre Swift,4259545,23,"RB, RB/WR",RB,TRADE,CHI,7,RB,179.8,11.24,96.26,70.12,229,1049.000001,4.58078603,39,214.0000001,1,49,267,5.48717949,3,1,,11,5,36,16,5,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,8,1,8
2023,7,jk bain has a  small Diggs,Packers D/ST,-16009,20,D/ST,BE,ADD,GB,7,D/ST,99,5.82,40.47,28.48,,0,,,0,,,,,,,1158,9,8,,17,,,,,,,,,,,,,,,2,7,45,10,350,5696,,0,,,0,,,,,,,17,,,,,,,,,,,,,,,,,,,,,16,5,3
2023,7,jk bain has a  small Diggs,Tyler Bass,3917232,19,K,K,ADD,BUF,7,K,128,7.53,62.72,49.37,,0,,,0,,,,,,,1,11,6,121,17,,,,,,,,,24,29,5,49,50,1,,,,,,,,0,,,0,,,,,,,17,,,,,,,,28.17879803,32.78884264,4.610044612,42.66545858,45.08860912,2.423150539,,,,,,,,14,10,7
2023,7,jk bain has a  small Diggs,Jaguars D/ST,-16030,19,D/ST,D/ST,ADD,JAX,7,D/ST,105,6.18,39.06,26.76,,0,,,0,,,,,,,1076,9,8,,17,,,,,,,,,,,,,,,2,16,40,12,365,5828,,0,,,0,,,,,,,17,,,,,,,,,,,,,,,,,,,,,0,0,-1
2023,8,JJettas Lil Slimeball 🦠🧪,Tony Pollard,3916148,15,"RB, RB/WR",RB,DRAFT,TEN,8,RB,195.1,11.48,99.05,86.81,252,1005,3.98809524,55,310.9999998,,67,321,5.65454545,3,1,,12,5,38,17,6,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,1,12,8
2023,8,JJettas Lil Slimeball 🦠🧪,Cooper Kupp,2977187,41,"WR, RB/WR",WR,DRAFT,LAR,8,WR,134.9,11.24,96.77,65.5,1,-3,-3,59,736.9999998,5,95,322,12.49152542,,,2,7,5,32,12,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,2,1,8
2023,8,JJettas Lil Slimeball 🦠🧪,Jalen Hurts,4040715,2,QB,QB,DRAFT,PHI,8,QB,356.82,20.99,99.93,92.7,157,604.9999993,3.85350318,,0,,,,,9,20,1,11,6,228,17,15,538,352,186,226.9411765,23,15,0.65427509,,,,,,,,,,,,,,0,,,0,,,,,,,15,,,,,,,,,,,,,,,,,,,,,3,12,8
2023,8,JJettas Lil Slimeball 🦠🧪,Amari Cooper,2976499,18,"WR, RB/WR",BE,DRAFT,CLE,8,WR,191,12.73,89.74,34.08,,0,,72,1250,5,128,271,17.36111111,2,1,1,10,5,32,15,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,4,1,8
2023,8,JJettas Lil Slimeball 🦠🧪,Aaron Jones,3042519,37,"RB, RB/WR",RB/WR/TE,TRADE,MIN,8,RB,119.9,10.9,93.93,63.41,142,656.0000000199999,4.61971831,30,233.0000001,1,43,271,7.76666667,2,1,,6,5,18,11,2,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,2,12,12
2023,8,JJettas Lil Slimeball 🦠🧪,Justin Jefferson,4262921,29,"WR, RB/WR",WR,TRADE,MIN,8,WR,168.2,16.82,99.92,87.52,1,-12,-12,68,1074,5,100,260,15.79411765,1,1,2,2,8,30,10,,1,,1,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,1,1,12
2023,8,JJettas Lil Slimeball 🦠🧪,Trey McBride,4361307,9,"TE, RB/WR/TE",TE,ADD,ARI,8,TE,141,8.29,88.5,68.46,,0,,81,825.0000003900001,3,106,439,10.18518519,1,,3,4,13,18,17,,,,,,,,,,,,,,,,,,,,,,0,,,311.2965766510459,1.363985271,31.4827651,45.96226997,9.887841035,0.363892632,0.203779874,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2023,8,JJettas Lil Slimeball 🦠🧪,Jason Myers,2473037,6,K,K,ADD,SEA,8,K,151,8.88,53.03,45.42,,0,,,0,,,,,,,,9,8,138,17,,,,,,,,,35,42,7,33,33,,,,,,,,,0,,,0,,,,,,,17,,,,,,,,28.77839948,32.78072033,4.002320853,39.2649215,40.69906469,1.434143194,,,,,,,,15,7,2
2023,8,JJettas Lil Slimeball 🦠🧪,Austin Ekeler,3068267,28,"RB, RB/WR",RB,TRADE,WSH,8,RB,159.9,11.42,99.2,82.32,179,628.0000003,3.50837989,51,436.0000001,1,74,528,8.54901961,5,4,1,3,11,36,14,5,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,14.17647059,,,,,,,,,,,,,,,,,,,,,1,3,7
2023,8,JJettas Lil Slimeball 🦠🧪,Evan Engram,3051876,2,"TE, RB/WR/TE",BE,TRADE,JAX,8,TE,173.3,10.19,96.34,79.64,,0,,114,962.9999999,4,143,516,8.44736842,3,2,3,9,8,24,17,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,7,3,7
2023,8,JJettas Lil Slimeball 🦠🧪,49ers D/ST,-16025,8,D/ST,D/ST,ADD,SF,8,D/ST,136,8,92.88,74.58,,0,,,0,,,,,,,1076,12,5,,17,,,,,,,,,,,,,,,1,22,48,10,292,5167,,0,,,0,,,,,,,17,,,,,,,,,,,,,,,,,,,,,10,3,5
2023,8,JJettas Lil Slimeball 🦠🧪,Rashid Shaheed,4032473,42,"WR, RB/WR",BE,ADD,NO,8,WR,132.6,8.84,30.67,9.78,7,37.000000029999995,5.28571429,46,718.9999999,5,75,151,15.63043478,1,1,,8,7,36,15,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,15.11764706,,,,,,,,,,,,,,,,,,,,,13,12,8
